claim_id,claim,negative_label,baseline_label,negative_output,baseline_output,negative_evidence_count,baseline_evidence_count,gold_label,agreement,negative_correct,baseline_correct,improvement,degradation
283,Transitioning to 100 per cent renewable electricity generation increase power prices in New Zealand,Refuted,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the prices will increase but it is not a bad thing as it is to do with the renewable energy so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the prices are going to increase so the claim is supported.

verdict: 'Supported'",10,10,Refuted,False,True,False,False,True
284,Former US vice-president Joe Biden is showing pretty severe signs of dementia.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Biden has not been tested for dementia and that Trump has been making claims about Biden having dementia.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Biden has had a stutter and is in good physical condition so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
285,California Governor Gavin Newsom made it so that convicted sexual predators have lighter sentences.,Refuted,Conflicting Evidence/Cherrypicking,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the law was to do with the age of consent and not the sentence of a convicted sexual predator.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that the law was changed but it was to do with the judges having more flexibility and not that the sentences were made lighter.

verdict: 'Conflicting Evidence/Cherrypicking'",10,10,Refuted,False,True,False,False,True
286,U.S. Supreme Court Justice Ruth Bader Ginsburg is the first woman in American history to lie in state at the U.S. Capitol.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The Q&As show that Justice Ruth Bader Ginsburg was the first woman to lie in state at the U.S. Capitol.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that Justice Ruth Bader Ginsburg was the first woman to lie in state at the U.S. Capitol.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
287,"Judge Amy Barret said ""gays have a right to be discriminated against because they are against Gods wishes and won't be allowed Heaven""",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the judge did not say the quote so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the judge did not say the quote so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
288,Black Lives Matter wants to destroy the nuclear family.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that they do not want to destroy the nuclear family but want to support each other as extended families and ‘villages’ that collectively care for one another, especially our children, to the degree that mothers, parents, and children are comfortable.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that they do not want to destroy the nuclear family but want to support each other as extended families and ‘villages’ that collectively care for one another, especially our children, to the degree that mothers, parents, and children are comfortable.

verdict: 'Refuted'",10,10,Conflicting Evidence/Cherrypicking,True,False,False,False,False
289,"Fact Check: WHO has not approved home remedy for COVID-19, don’t fall for misinformation",Refuted,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The World Health Organization has a page on false COVID-19 ""cures,"" which lists lemon and turmeric as unproven cures for COVID-19.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The WHO has not approved any home remedy for COVID-19.

verdict: 'Supported'",10,10,Supported,False,False,True,True,False
290,Basketball superstar Michael Jordan is joining NASCAR as a team owner.,Supported,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The claim is supported by the answers. Michael Jordan is partnering with Denny Hamlin to start a new NASCAR Cup Series team.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers show that Michael Jordan is not joining NASCAR as a team owner but is partnering with Denny Hamlin to start a new NASCAR Cup Series team.

verdict: 'Refuted'",10,10,Supported,False,True,False,False,True
291,"Ruth Bader Ginsburg waged an ""active campaign"" to repeal the Mann Act and to lower the age of consent for sex",Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Ruth Bader Ginsburg did not want to lower the age of consent so the claim is refuted.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Ruth Bader Ginsburg did not want to lower the age of consent so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
292,30% to 40% of Americans will have voted by Oct. 1. 2020,Supported,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that the amount of people voting early is increasing and so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The Q&A pairs show that the amount of people who voted early was higher than the amount in the claim so the claim is refuted.

verdict: 'Refuted'",10,10,Refuted,False,False,True,True,False
293,The recently deceased US Supreme Court Justice Ruth Bader Ginsburg was known for her gruelling fitness regime.,Supported,Supported,"<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Justice Ruth Bader Ginsburg was known for her grueling fitness regime so the claim is supported.

verdict: 'Supported'","<|start_header_id|>assistant<|end_header_id|>

justification: The answers and sources show that Ruth Bader Ginsburg did have a fitness regime so the claim is supported.

verdict: 'Supported'",10,10,Supported,True,True,True,False,False
294,The Trump campaign only asked that Biden to release his list of potential Supreme Court nominees after Justice Ruth Bader Ginsburg passed away.,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Trump campaign asked Biden to release his list of potential Supreme Court nominees before Justice Ruth Bader Ginsburg's death.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Trump campaign asked Biden to release his list of potential Supreme Court nominees before Justice Ruth Bader Ginsburg's death.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
295,Trump campaign asked Joe Biden to release a list of potential Supreme Court picks only after Ginsburg’s passing,Refuted,Refuted,"<|start_header_id|>assistant<|end_header_id|>

justification: The Trump campaign asked Biden to release a list of potential Supreme Court picks before Ginsburg’s passing.

verdict: 'Refuted'","<|start_header_id|>assistant<|end_header_id|>

justification: The Trump campaign did ask Biden to release a list of potential Supreme Court picks before Ginsburg’s death.

verdict: 'Refuted'",10,10,Refuted,True,True,True,False,False
